"Country","Region","Urban","Origin","Year1","Year2","Age","AgeInt","AgeDef","Vitality","ASFR","ASFR1","ASFR2","ASFR3","ASFR3P","ASFR4","ASFR4P","ASFR5P","CPFR","CPFR1","CPFR2","CPFR3","CPFR3P","CPFR4","CPFR4P","CPFR5P","Collection","SourceType","RefCode","Note","Split"
"    ESP","     .","    .","     .",2020,2020,48,1,"  ARDY","       1","0.00083","0.00046","0.00022","0.00009","0.00015","0.00003","0.00006","0.00003","1.18487","0.61790","0.41313","0.11276","0.15382","0.02897","0.04106","0.01209","       HFD","     vital","    ESP_10","   .",0
"    ESP","     .","    .","     .",2020,2020,49,1,"  ARDY","       1","0.00050","0.00029","0.00012","0.00006","0.00009","0.00002","0.00003","0.00001","1.18570","0.61836","0.41335","0.11285","0.15397","0.02900","0.04112","0.01212","       HFD","     vital","    ESP_10","   .",0
"    ESP","     .","    .","     .",2020,2020,50,99,"  ARDY","       1","0.00064","0.00036","0.00017","0.00007","0.00010","0.00002","0.00003","0.00001","1.18620","0.61865","0.41347","0.11291","0.15406","0.02902","0.04115","0.01213","       HFD","     vital","    ESP_10","   .",0
"    ESP","     .","    .","     .",2020,2020,14,-99,"   ACY","       .","0.00018","0.00017","0.00001","0.00000","0.00000","      .","0.00000","      .","0.00000","0.00000","0.00000","0.00000","0.00000","      .","0.00000","      .","      STAT","     vital","    ESP_16","   .",2
"    ESP","     .","    .","     .",2020,2020,15,1,"   ACY","       .","0.00107","0.00104","0.00003","0.00000","0.00000","      .","0.00000","      .","0.00018","0.00017","0.00001","0.00000","0.00000","      .","0.00000","      .","      STAT","     vital","    ESP_16","   .",2
"    ESP","     .","    .","     .",2020,2020,16,1,"   ACY","       .","0.00238","0.00227","0.00009","0.00002","0.00002","      .","0.00000","      .","0.00125","0.00121","0.00004","0.00000","0.00000","      .","0.00000","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,17,1,"   ACY","       .","0.00427","0.00390","0.00034","0.00003","0.00003","      .","0.00000","      .","0.00363","0.00348","0.00013","0.00002","0.00002","      .","0.00000","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,18,1,"   ACY","       .","0.00738","0.00649","0.00085","0.00003","0.00003","      .","0.00000","      .","0.00790","0.00738","0.00047","0.00005","0.00005","      .","0.00000","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,19,1,"   ACY","       .","0.01194","0.01012","0.00160","0.00019","0.00022","      .","0.00003","      .","0.01528","0.01387","0.00132","0.00008","0.00008","      .","0.00000","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,20,1,"   ACY","       .","0.01606","0.01249","0.00311","0.00043","0.00046","      .","0.00003","      .","0.02722","0.02399","0.00292","0.00027","0.00030","      .","0.00003","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,21,1,"   ACY","       .","0.01928","0.01397","0.00445","0.00075","0.00086","      .","0.00011","      .","0.04328","0.03648","0.00603","0.00070","0.00076","      .","0.00006","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,22,1,"   ACY","       .","0.02261","0.01526","0.00596","0.00120","0.00138","      .","0.00018","      .","0.06256","0.05045","0.01048","0.00145","0.00162","      .","0.00017","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,23,1,"   ACY","       .","0.02469","0.01577","0.00697","0.00163","0.00196","      .","0.00033","      .","0.08517","0.06571","0.01644","0.00265","0.00300","      .","0.00035","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,24,1,"   ACY","       .","0.02942","0.01792","0.00882","0.00218","0.00268","      .","0.00050","      .","0.10986","0.08148","0.02341","0.00428","0.00496","      .","0.00068","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,25,1,"   ACY","       .","0.03425","0.02053","0.01016","0.00281","0.00357","      .","0.00076","      .","0.13928","0.09940","0.03223","0.00646","0.00764","      .","0.00118","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,26,1,"   ACY","       .","0.03937","0.02324","0.01173","0.00351","0.00440","      .","0.00089","      .","0.17353","0.11993","0.04239","0.00927","0.01121","      .","0.00194","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,27,1,"   ACY","       .","0.04637","0.02754","0.01328","0.00434","0.00556","      .","0.00122","      .","0.21290","0.14317","0.05412","0.01278","0.01561","      .","0.00283","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,28,1,"   ACY","       .","0.05325","0.03129","0.01535","0.00506","0.00660","      .","0.00154","      .","0.25927","0.17071","0.06740","0.01712","0.02117","      .","0.00405","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,29,1,"   ACY","       .","0.06247","0.03609","0.01851","0.00590","0.00787","      .","0.00197","      .","0.31252","0.20200","0.08275","0.02218","0.02777","      .","0.00559","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,30,1,"   ACY","       .","0.07040","0.04065","0.02079","0.00656","0.00896","      .","0.00240","      .","0.37499","0.23809","0.10126","0.02808","0.03564","      .","0.00756","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,31,1,"   ACY","       .","0.07809","0.04346","0.02501","0.00682","0.00963","      .","0.00281","      .","0.44539","0.27874","0.12205","0.03464","0.04460","      .","0.00996","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,32,1,"   ACY","       .","0.08252","0.04351","0.02803","0.00782","0.01097","      .","0.00315","      .","0.52348","0.32220","0.14706","0.04146","0.05423","      .","0.01277","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,33,1,"   ACY","       .","0.08528","0.04288","0.03090","0.00818","0.01150","      .","0.00332","      .","0.60600","0.36571","0.17509","0.04928","0.06520","      .","0.01592","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,34,1,"   ACY","       .","0.08368","0.03909","0.03301","0.00849","0.01158","      .","0.00309","      .","0.69128","0.40859","0.20599","0.05746","0.07670","      .","0.01924","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,35,1,"   ACY","       .","0.08003","0.03565","0.03280","0.00843","0.01159","      .","0.00316","      .","0.77496","0.44768","0.23900","0.06595","0.08828","      .","0.02233","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,36,1,"   ACY","       .","0.07346","0.03057","0.03108","0.00840","0.01181","      .","0.00341","      .","0.85499","0.48333","0.27180","0.07438","0.09987","      .","0.02549","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,37,1,"   ACY","       .","0.06383","0.02458","0.02799","0.00813","0.01126","      .","0.00313","      .","0.92845","0.51390","0.30288","0.08278","0.11168","      .","0.02890","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,38,1,"   ACY","       .","0.05322","0.02028","0.02322","0.00690","0.00971","      .","0.00281","      .","0.99228","0.53848","0.33087","0.09091","0.12294","      .","0.03203","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,39,1,"   ACY","       .","0.04292","0.01627","0.01833","0.00593","0.00832","      .","0.00239","      .","1.04550","0.55876","0.35409","0.09781","0.13265","      .","0.03484","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,40,1,"   ACY","       .","0.03246","0.01263","0.01340","0.00439","0.00644","      .","0.00205","      .","1.08842","0.57503","0.37242","0.10374","0.14097","      .","0.03723","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,41,1,"   ACY","       .","0.02178","0.00835","0.00881","0.00310","0.00463","      .","0.00153","      .","1.12088","0.58766","0.38582","0.10813","0.14741","      .","0.03928","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,42,1,"   ACY","       .","0.01432","0.00578","0.00541","0.00202","0.00312","      .","0.00110","      .","1.14266","0.59601","0.39463","0.11123","0.15204","      .","0.04081","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,43,1,"   ACY","       .","0.00875","0.00379","0.00312","0.00118","0.00184","      .","0.00066","      .","1.15698","0.60179","0.40004","0.11325","0.15516","      .","0.04191","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,44,1,"   ACY","       .","0.00512","0.00244","0.00166","0.00061","0.00102","      .","0.00041","      .","1.16573","0.60558","0.40316","0.11443","0.15700","      .","0.04257","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,45,1,"   ACY","       .","0.00316","0.00155","0.00097","0.00039","0.00063","      .","0.00024","      .","1.17085","0.60802","0.40482","0.11504","0.15802","      .","0.04298","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,46,1,"   ACY","       .","0.00180","0.00103","0.00049","0.00017","0.00028","      .","0.00011","      .","1.17401","0.60957","0.40579","0.11543","0.15865","      .","0.04322","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,47,1,"   ACY","       .","0.00104","0.00057","0.00031","0.00009","0.00017","      .","0.00008","      .","1.17581","0.61060","0.40628","0.11560","0.15893","      .","0.04333","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,48,1,"   ACY","       .","0.00067","0.00040","0.00014","0.00009","0.00013","      .","0.00004","      .","1.17685","0.61117","0.40659","0.11569","0.15910","      .","0.04341","      .","      STAT","     vital","    ESP_16","   .",0
"    ESP","     .","    .","     .",2020,2020,49,1,"   ACY","       .","0.00053","0.00031","0.00012","0.00006","0.00010","      .","0.00004","      .","1.17752","0.61157","0.40673","0.11578","0.15923","      .","0.04345","      .","      STAT","     vital","    ESP_16","   .",2
"    ESP","     .","    .","     .",2020,2020,50,99,"   ACY","       .","0.00035","0.00020","0.00010","0.00003","0.00006","      .","0.00003","      .","1.17805","0.61188","0.40685","0.11584","0.15933","      .","0.04349","      .","      STAT","     vital","    ESP_16","   .",2
"    FIN","     .","    .","     .",2020,2020,14,-99,"   ACY","       1","0.00010","0.00010","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,15,1,"   ACY","       1","0.00030","0.00027","0.00003","0.00000","0.00000","0.00000","0.00000","0.00000","0.00010","0.00010","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,16,1,"   ACY","       1","0.00095","0.00095","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00040","0.00037","0.00003","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,17,1,"   ACY","       1","0.00205","0.00201","0.00003","0.00000","0.00000","0.00000","0.00000","0.00000","0.00135","0.00132","0.00003","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,18,1,"   ACY","       1","0.00573","0.00548","0.00025","0.00000","0.00000","0.00000","0.00000","0.00000","0.00340","0.00333","0.00006","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,19,1,"   ACY","       1","0.01049","0.00945","0.00101","0.00003","0.00003","0.00000","0.00000","0.00000","0.00913","0.00881","0.00031","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,20,1,"   ACY","       1","0.01850","0.01547","0.00282","0.00017","0.00020","0.00003","0.00003","0.00000","0.01962","0.01826","0.00132","0.00003","0.00003","0.00000","0.00000","0.00000","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,21,1,"   ACY","       1","0.02390","0.01795","0.00544","0.00051","0.00051","0.00000","0.00000","0.00000","0.03812","0.03373","0.00414","0.00020","0.00023","0.00003","0.00003","0.00000","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,22,1,"   ACY","       1","0.03323","0.02187","0.00979","0.00125","0.00155","0.00030","0.00030","0.00000","0.06202","0.05168","0.00958","0.00071","0.00074","0.00003","0.00003","0.00000","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,23,1,"   ACY","       1","0.03882","0.02302","0.01263","0.00249","0.00317","0.00058","0.00068","0.00010","0.09525","0.07355","0.01937","0.00196","0.00229","0.00033","0.00033","0.00000","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,24,1,"   ACY","       1","0.04663","0.02637","0.01506","0.00413","0.00521","0.00076","0.00108","0.00032","0.13407","0.09657","0.03200","0.00445","0.00546","0.00091","0.00101","0.00010","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,25,1,"   ACY","       1","0.05893","0.03147","0.01951","0.00604","0.00795","0.00146","0.00191","0.00045","0.18070","0.12294","0.04706","0.00858","0.01067","0.00167","0.00209","0.00042","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,26,1,"   ACY","       1","0.06741","0.03571","0.02220","0.00677","0.00950","0.00190","0.00273","0.00083","0.23963","0.15441","0.06657","0.01462","0.01862","0.00313","0.00400","0.00087","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,27,1,"   ACY","       1","0.07768","0.03764","0.02639","0.00900","0.01365","0.00287","0.00465","0.00178","0.30704","0.19012","0.08877","0.02139","0.02812","0.00503","0.00673","0.00170","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,28,1,"   ACY","       1","0.08545","0.04074","0.02929","0.00984","0.01541","0.00340","0.00557","0.00217","0.38472","0.22776","0.11516","0.03039","0.04177","0.00790","0.01138","0.00348","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,29,1,"   ACY","       1","0.09366","0.04536","0.03091","0.01124","0.01739","0.00359","0.00615","0.00256","0.47017","0.26850","0.14445","0.04023","0.05718","0.01130","0.01695","0.00565","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,30,1,"   ACY","       1","0.10008","0.04432","0.03499","0.01279","0.02078","0.00441","0.00799","0.00358","0.56383","0.31386","0.17536","0.05147","0.07457","0.01489","0.02310","0.00821","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,31,1,"   ACY","       1","0.10323","0.04336","0.03742","0.01381","0.02244","0.00414","0.00863","0.00449","0.66391","0.35818","0.21035","0.06426","0.09535","0.01930","0.03109","0.01179","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,32,1,"   ACY","       1","0.09875","0.03717","0.03762","0.01469","0.02396","0.00481","0.00927","0.00446","0.76714","0.40154","0.24777","0.07807","0.11779","0.02344","0.03972","0.01628","       HFD","     vital","    FIN_25","   .",0
"    FIN","     .","    .","     .",2020,2020,33,1,"   ACY","       1","0.09027","0.03157","0.03422","0.01476","0.02448","0.00457","0.00972","0.00515","0.86589","0.43871","0.28539","0.09276","0.14175","0.02825","0.04899","0.02074","       HFD","     vital","    FIN_25","   .",0
